CTRY,PCU,is_active,usertype,x_lon,y_lat,OA,RGN,WPZ,PCS
ENG,WC2A2AQ,1,0,-0.115996,51.513658,E00023930,E12000007,E33031004,WC2A2
ENG,WC2A2AT,1,0,-0.114863,51.514982,E00023930,E12000007,E33030968,WC2A2
ENG,WC2A2AU,1,0,-0.114863,51.514982,E00023930,E12000007,E33030968,WC2A2
ENG,WC2A2AZ,1,0,-0.115317,51.513757,E00023930,E12000007,E33031004,WC2A2
ENG,WC2A2ES,1,0,-0.117298,51.515003,E00023930,E12000007,E33030979,WC2A2
ENG,WC2A2HA,1,0,-0.117191,51.51472,E00023930,E12000007,E33030976,WC2A2
ENG,WC2A2HB,1,0,-0.117157,51.514495,E00023930,E12000007,E33030976,WC2A2
ENG,WC2A2HD,1,1,-0.115918,51.514835,E00023930,E12000007,E33030968,WC2A2
ENG,WC2A2HE,1,0,-0.11704,51.514621,E00023930,E12000007,E33030976,WC2A2
ENG,WC2A2HT,1,0,-0.118017,51.514625,E00023930,E12000007,E33031000,WC2A2
ENG,WC2A2JR,1,0,-0.111772,51.514455,E00023930,E12000007,E33030988,WC2A2
ENG,WC2A2LL,1,1,-0.113546,51.513645,E00023930,E12000007,E33030970,WC2A2
ENG,WC2E8AB,1,0,-0.121247,51.512123,E00023930,E12000007,E33030978,WC2E8
ENG,WC2R0AP,1,0,-0.119305,51.510986,E00023930,E12000007,E33030994,WC2R0
ENG,WC2R0BA,1,0,-0.119438,51.510907,E00023930,E12000007,E33030983,WC2R0
ENG,WC2R0BL,1,1,-0.119301,51.510033,E00023930,E12000007,E33030987,WC2R0
ENG,WC2R0BN,1,0,-0.121265,51.509597,E00023930,E12000007,E33030984,WC2R0
ENG,WC2R0BU,1,0,-0.119507,51.510288,E00023930,E12000007,E33030987,WC2R0
ENG,WC2R0DE,1,0,-0.122114,51.509961,E00023930,E12000007,E33031003,WC2R0
ENG,WC2R0DT,1,0,-0.121718,51.509867,E00023930,E12000007,E33030998,WC2R0
ENG,WC2R0HS,1,0,-0.119713,51.511309,E00023930,E12000007,E33030994,WC2R0
ENG,WC2R0JE,1,0,-0.121083,51.510853,E00023930,E12000007,E33030996,WC2R0
ENG,WC2R0JF,1,0,-0.120675,51.510963,E00023930,E12000007,E33030996,WC2R0
ENG,WC2R0JJ,1,1,-0.120886,51.511092,E00023930,E12000007,E33030996,WC2R0
ENG,WC2R0LP,1,0,-0.122239,51.510522,E00023930,E12000007,E33030977,WC2R0
ENG,WC2R0LQ,1,0,-0.121485,51.510636,E00023930,E12000007,E33030977,WC2R0
ENG,WC2R0LR,1,0,-0.121464,51.510706,E00023930,E12000007,E33030977,WC2R0
ENG,WC2R0LS,1,0,-0.121832,51.510606,E00023930,E12000007,E33030977,WC2R0
ENG,WC2R0LT,1,0,-0.121992,51.51049,E00023930,E12000007,E33030977,WC2R0
ENG,WC2R0LX,1,1,-0.122394,51.510514,E00023930,E12000007,E33030977,WC2R0
ENG,WC2R0NB,1,0,-0.122415,51.510362,E00023930,E12000007,E33031003,WC2R0
ENG,WC2R0RE,1,1,-0.121967,51.51004,E00023930,E12000007,E33030998,WC2R0
ENG,WC2R0RL,1,1,-0.121967,51.51004,E00023930,E12000007,E33030998,WC2R0
ENG,WC2R0RN,1,1,-0.116938,51.510732,E00023930,E12000007,E33031006,WC2R0
ENG,WC2R0ZA,1,1,-0.121718,51.509867,E00023930,E12000007,E33030998,WC2R0
ENG,WC2R1AB,1,0,-0.114632,51.512217,E00023930,E12000007,E33030995,WC2R1
ENG,WC2R1AE,1,0,-0.11643,51.512642,E00023930,E12000007,E33030974,WC2R1
ENG,WC2R1AP,1,0,-0.112993,51.513088,E00023930,E12000007,E33030989,WC2R1
ENG,WC2R1AT,1,0,-0.112631,51.513127,E00023930,E12000007,E33030989,WC2R1
ENG,WC2R1BA,1,0,-0.112322,51.513358,E00023930,E12000007,E33030989,WC2R1
ENG,WC2R1BE,1,0,-0.112289,51.513382,E00023930,E12000007,E33030970,WC2R1
ENG,WC2R1BF,1,0,-0.112213,51.513462,E00023930,E12000007,E33030970,WC2R1
ENG,WC2R1BH,1,0,-0.114615,51.513314,E00023930,E12000007,E33030970,WC2R1
ENG,WC2R1DA,1,0,-0.112053,51.513513,E00023930,E12000007,E33030972,WC2R1
ENG,WC2R1DH,1,0,-0.113882,51.513183,E00023930,E12000007,E33031005,WC2R1
ENG,WC2R1DJ,1,0,-0.113432,51.512906,E00023930,E12000007,E33031005,WC2R1
ENG,WC2R1DP,1,1,-0.113432,51.512906,E00023930,E12000007,E33031005,WC2R1
ENG,WC2R1EA,1,0,-0.115084,51.512422,E00023930,E12000007,E33030974,WC2R1
ENG,WC2R1EH,1,0,-0.115374,51.512317,E00023930,E12000007,E33030974,WC2R1
ENG,WC2R1EP,1,0,-0.115781,51.512225,E00023930,E12000007,E33030999,WC2R1
ENG,WC2R1ES,1,0,-0.116863,51.512188,E00023930,E12000007,E33030999,WC2R1
ENG,WC2R1HA,1,0,-0.118208,51.512084,E00023930,E12000007,E33030969,WC2R1
ENG,WC2R1HG,1,0,-0.11888,51.511168,E00023930,E12000007,E33030994,WC2R1
ENG,WC2R1HH,1,0,-0.118487,51.511326,E00023930,E12000007,E33031001,WC2R1
ENG,WC2R1HL,1,1,-0.117927,51.511567,E00023930,E12000007,E33030999,WC2R1
ENG,WC2R1JA,1,0,-0.118233,51.511473,E00023930,E12000007,E33031001,WC2R1
ENG,WC2R1JD,1,0,-0.118305,51.511465,E00023930,E12000007,E33031001,WC2R1
ENG,WC2R1LA,1,0,-0.117708,51.510925,E00023930,E12000007,E33031006,WC2R1
ENG,WC2R1LT,1,1,-0.117708,51.510925,E00023930,E12000007,E33031006,WC2R1
ENG,WC2R2AB,1,0,-0.117073,51.509981,E00023930,E12000007,E33030991,WC2R2
ENG,WC2R2LS,1,1,-0.116253,51.511612,E00023930,E12000007,E33030999,WC2R2
ENG,WC2R2NA,1,0,-0.115784,51.511793,E00023930,E12000007,E33030999,WC2R2
ENG,WC2R2ND,1,0,-0.115755,51.511893,E00023930,E12000007,E33030999,WC2R2
ENG,WC2R2NS,1,1,-0.115334,51.511183,E00023930,E12000007,E33030991,WC2R2
ENG,WC2R2PG,1,0,-0.112969,51.511651,E00023930,E12000007,E33030971,WC2R2
ENG,WC2R2PH,1,0,-0.113712,51.511031,E00023930,E12000007,E33030991,WC2R2
ENG,WC2R2PN,1,0,-0.111919,51.510814,E00023930,E12000007,E33030991,WC2R2
ENG,WC2R2PP,1,0,-0.117098,51.50998,E00023930,E12000007,E33030991,WC2R2
ENG,WC2R3AA,1,0,-0.11277,51.512185,E00023930,E12000007,E33030991,WC2R3
ENG,WC2R3AL,1,1,-0.112521,51.511956,E00023930,E12000007,E33030991,WC2R3
ENG,WC2R3AT,1,0,-0.11221,51.512158,E00023930,E12000007,E33030981,WC2R3
ENG,WC2R3BD,1,1,-0.112247,51.511601,E00023930,E12000007,E33030991,WC2R3
ENG,WC2R3DA,1,0,-0.114432,51.512086,E00023930,E12000007,E33030995,WC2R3
ENG,WC2R3DX,1,0,-0.113537,51.511507,E00023930,E12000007,E33030971,WC2R3
ENG,WC2R3HU,1,0,-0.113308,51.512778,E00023930,E12000007,E33031005,WC2R3
ENG,WC2R3HY,1,1,-0.113308,51.512778,E00023930,E12000007,E33031005,WC2R3
ENG,WC2R3JE,1,0,-0.112776,51.512752,E00023930,E12000007,E33030982,WC2R3
ENG,WC2R3JF,1,0,-0.112886,51.51287,E00023930,E12000007,E33030982,WC2R3
ENG,WC2R3JH,1,0,-0.11238,51.512907,E00023930,E12000007,E33030982,WC2R3
ENG,WC2R3JJ,1,0,-0.112846,51.51314,E00023930,E12000007,E33030989,WC2R3
ENG,WC2R3LA,1,0,-0.113326,51.511996,E00023930,E12000007,E33030971,WC2R3
ENG,WC2R3LD,1,0,-0.113084,51.512687,E00023930,E12000007,E33030982,WC2R3
ENG,WC2R3LL,1,0,-0.113553,51.512791,E00023930,E12000007,E33031005,WC2R3
ENG,WC2R0AA,1,0,-0.120258,51.510588,E00023931,E12000007,E33031017,WC2R0
ENG,WC2R0AB,1,0,-0.120431,51.510664,E00023931,E12000007,E33031017,WC2R0
ENG,WC2R0AG,1,0,-0.119944,51.51087,E00023931,E12000007,E33031017,WC2R0
ENG,WC2R0BP,1,0,-0.119925,51.509944,E00023931,E12000007,E33031014,WC2R0
ENG,WC2R0DA,1,0,-0.1197,51.510498,E00023931,E12000007,E33031017,WC2R0
ENG,WC2R0DU,1,0,-0.121733,51.510126,E00023931,E12000007,E33031015,WC2R0
ENG,WC2R0DW,1,0,-0.121399,51.510275,E00023931,E12000007,E33031015,WC2R0
ENG,WC2R0ET,1,1,-0.120895,51.510166,E00023931,E12000007,E33031014,WC2R0
ENG,WC2R0EW,1,0,-0.120721,51.51055,E00023931,E12000007,E33031017,WC2R0
ENG,WC2R0EX,1,0,-0.120742,51.510472,E00023931,E12000007,E33031017,WC2R0
ENG,WC2R0EY,1,0,-0.120405,51.510185,E00023931,E12000007,E33031014,WC2R0
ENG,WC2R0EZ,1,0,-0.121104,51.510341,E00023931,E12000007,E33031015,WC2R0
ENG,WC2R0JR,1,1,-0.124169,51.50976,E00023931,E12000007,E33031012,WC2R0
ENG,WC2R0JS,1,1,-0.124169,51.50976,E00023931,E12000007,E33031012,WC2R0
ENG,WC2R0PZ,1,0,-0.123542,51.509939,E00023931,E12000007,E33031013,WC2R0
ENG,WC2R0QE,1,0,-0.12387,51.509674,E00023931,E12000007,E33031010,WC2R0
ENG,WC2E8AA,1,0,-0.121705,51.512194,E00023932,E12000007,E33031027,WC2E8
ENG,WC2E8BG,1,0,-0.123089,51.51254,E00023932,E12000007,E33031020,WC2E8
ENG,WC2E8BH,1,0,-0.123244,51.512632,E00023932,E12000007,E33031020,WC2E8
ENG,WC2E8BT,1,0,-0.123732,51.513017,E00023932,E12000007,E33031026,WC2E8
ENG,WC2E8BU,1,0,-0.123904,51.513139,E00023932,E12000007,E33031026,WC2E8
ENG,WC2E8HB,1,0,-0.123766,51.512191,E00023932,E12000007,E33031024,WC2E8
ENG,WC2E8HH,1,0,-0.123944,51.511735,E00023932,E12000007,E33031022,WC2E8
ENG,WC2E8HN,1,0,-0.124428,51.511527,E00023932,E12000007,E33031025,WC2E8
ENG,WC2E8HR,1,0,-0.124634,51.511422,E00023932,E12000007,E33031025,WC2E8
ENG,WC2E8JD,1,0,-0.124933,51.511582,E00023932,E12000007,E33031025,WC2E8
ENG,WC2E8JF,1,1,-0.124782,51.511335,E00023932,E12000007,E33031025,WC2E8
ENG,WC2E8JG,1,0,-0.124731,51.511864,E00023932,E12000007,E33031022,WC2E8
ENG,WC2E8JS,1,0,-0.124323,51.511966,E00023932,E12000007,E33031022,WC2E8
ENG,WC2E8JY,1,0,-0.124019,51.512006,E00023932,E12000007,E33031024,WC2E8
ENG,WC2E8NS,1,0,-0.124128,51.512853,E00023932,E12000007,E33031024,WC2E8
ENG,WC2E8NT,1,0,-0.123944,51.512778,E00023932,E12000007,E33031024,WC2E8
ENG,WC2E8PA,1,0,-0.123712,51.512469,E00023932,E12000007,E33031024,WC2E8
ENG,WC2E8BD,1,0,-0.121916,51.51163,E00023933,E12000007,E33031038,WC2E8
ENG,WC2E8BE,1,0,-0.122965,51.512061,E00023933,E12000007,E33031036,WC2E8
ENG,WC2E8HD,1,0,-0.122965,51.512061,E00023933,E12000007,E33031036,WC2E8
ENG,WC2E8LH,1,0,-0.123591,51.510839,E00023933,E12000007,E33031040,WC2E8
ENG,WC2E8NA,1,0,-0.123762,51.511246,E00023933,E12000007,E33031040,WC2E8
ENG,WC2E8ND,1,0,-0.12428,51.510996,E00023933,E12000007,E33031035,WC2E8
ENG,WC2E8NL,1,1,-0.123542,51.511351,E00023933,E12000007,E33031040,WC2E8
ENG,WC2E8PS,1,0,-0.123037,51.511075,E00023933,E12000007,E33031040,WC2E8
ENG,WC2E8PT,1,0,-0.123037,51.511075,E00023933,E12000007,E33031040,WC2E8
ENG,WC2E8PU,1,0,-0.123063,51.511073,E00023933,E12000007,E33031040,WC2E8
ENG,WC2E8PW,1,0,-0.123226,51.511042,E00023933,E12000007,E33031040,WC2E8
ENG,WC2E8PY,1,0,-0.123475,51.510864,E00023933,E12000007,E33031040,WC2E8
ENG,WC2E8QG,1,0,-0.123936,51.510871,E00023933,E12000007,E33031037,WC2E8
ENG,WC2E8QH,1,0,-0.124273,51.510733,E00023933,E12000007,E33031037,WC2E8
ENG,WC2E8RA,1,0,-0.122978,51.512171,E00023933,E12000007,E33031036,WC2E8
ENG,WC2E8RB,1,0,-0.12268,51.511966,E00023933,E12000007,E33031036,WC2E8
ENG,WC2E8RD,1,0,-0.122965,51.512061,E00023933,E12000007,E33031036,WC2E8
ENG,WC2E8RE,1,0,-0.122965,51.512061,E00023933,E12000007,E33031036,WC2E8
ENG,WC2E8RF,1,0,-0.122965,51.512061,E00023933,E12000007,E33031036,WC2E8
ENG,WC2E8SB,1,1,-0.124423,51.510942,E00023933,E12000007,E33031035,WC2E8
ENG,WC2R0AL,1,0,-0.122838,51.510224,E00023933,E12000007,E33031032,WC2R0
ENG,WC2R0JT,1,1,-0.123131,51.51013,E00023933,E12000007,E33031031,WC2R0
ENG,WC2R0JU,1,0,-0.123514,51.510262,E00023933,E12000007,E33031039,WC2R0
ENG,WC2R0NE,1,0,-0.12259,51.510319,E00023933,E12000007,E33031032,WC2R0
ENG,WC2R0NH,1,1,-0.122502,51.510345,E00023933,E12000007,E33031032,WC2R0
ENG,WC2R0NP,1,0,-0.122901,51.510459,E00023933,E12000007,E33031032,WC2R0
ENG,WC2R0NR,1,0,-0.122827,51.510152,E00023933,E12000007,E33031031,WC2R0
ENG,WC2R0NS,1,0,-0.122842,51.510126,E00023933,E12000007,E33031031,WC2R0
ENG,WC2R0NT,1,0,-0.123131,51.51013,E00023933,E12000007,E33031031,WC2R0
ENG,WC2R0PD,1,0,-0.123252,51.510053,E00023933,E12000007,E33031031,WC2R0
ENG,WC2R0PP,1,0,-0.123474,51.510281,E00023933,E12000007,E33031039,WC2R0
ENG,WC2R0PS,1,0,-0.123286,51.509928,E00023933,E12000007,E33031031,WC2R0
ENG,WC2R0PT,1,0,-0.123225,51.509943,E00023933,E12000007,E33031031,WC2R0
ENG,WC2R0QN,1,0,-0.124592,51.509272,E00023934,E12000007,E33031044,WC2R0
ENG,WC2R0QS,1,1,-0.125017,51.509099,E00023934,E12000007,E33031044,WC2R0
ENG,WC2R0RG,1,0,-0.126391,51.508276,E00023934,E12000007,E33031047,WC2R0
ENG,WC2R0RH,1,1,-0.126391,51.508276,E00023934,E12000007,E33031047,WC2R0
ENG,SW1Y5AA,1,0,-0.133636,51.505559,E00023935,E12000007,E33031063,SW1Y5
ENG,SW1Y5AD,1,0,-0.133981,51.505933,E00023935,E12000007,E33031082,SW1Y5
ENG,SW1Y5AF,1,0,-0.133375,51.505691,E00023935,E12000007,E33031063,SW1Y5
ENG,SW1Y5AG,1,1,-0.132484,51.505873,E00023935,E12000007,E33031073,SW1Y5
ENG,SW1Y5AH,1,0,-0.130335,51.50663,E00023935,E12000007,E33031056,SW1Y5
ENG,SW1Y5AN,1,0,-0.130645,51.507148,E00023935,E12000007,E33031056,SW1Y5
ENG,SW1Y5AP,1,0,-0.130645,51.507148,E00023935,E12000007,E33031056,SW1Y5
ENG,SW1Y5AQ,1,1,-0.132674,51.505813,E00023935,E12000007,E33031063,SW1Y5
ENG,SW1Y5AS,1,1,-0.130174,51.506709,E00023935,E12000007,E33031056,SW1Y5
ENG,SW1Y5AT,1,0,-0.130219,51.507366,E00023935,E12000007,E33031061,SW1Y5
ENG,SW1Y5AU,1,0,-0.130771,51.507959,E00023935,E12000007,E33031071,SW1Y5
ENG,SW1Y5AY,1,0,-0.129228,51.507979,E00023935,E12000007,E33031069,SW1Y5
ENG,SW1Y5BD,1,1,-0.130174,51.506709,E00023935,E12000007,E33031056,SW1Y5
ENG,SW1Y5BF,1,0,-0.132241,51.507679,E00023935,E12000007,E33031078,SW1Y5
ENG,SW1Y5BG,1,0,-0.129955,51.507811,E00023935,E12000007,E33031068,SW1Y5
ENG,SW1Y5BJ,1,1,-0.129228,51.507979,E00023935,E12000007,E33031069,SW1Y5
ENG,SW1Y5BL,1,0,-0.13053,51.507515,E00023935,E12000007,E33031071,SW1Y5
ENG,SW1Y5BN,1,0,-0.130031,51.507381,E00023935,E12000007,E33031061,SW1Y5
ENG,SW1Y5BQ,1,0,-0.129664,51.507879,E00023935,E12000007,E33031068,SW1Y5
ENG,SW1Y5BS,1,1,-0.129664,51.507879,E00023935,E12000007,E33031068,SW1Y5
ENG,SW1Y5DG,1,0,-0.132996,51.505692,E00023935,E12000007,E33031063,SW1Y5
ENG,SW1Y5DL,1,0,-0.129955,51.507811,E00023935,E12000007,E33031068,SW1Y5
ENG,SW1Y5EA,1,0,-0.131313,51.507383,E00023935,E12000007,E33031078,SW1Y5
ENG,SW1Y5ED,1,1,-0.131624,51.50719,E00023935,E12000007,E33031078,SW1Y5
ENG,SW1Y5EP,1,1,-0.133011,51.506736,E00023935,E12000007,E33031073,SW1Y5
ENG,SW1Y5ER,1,1,-0.132733,51.506839,E00023935,E12000007,E33031073,SW1Y5
ENG,SW1Y5ES,1,0,-0.136197,51.505644,E00023935,E12000007,E33031062,SW1Y5
ENG,SW1Y5EW,1,1,-0.133463,51.506608,E00023935,E12000007,E33031073,SW1Y5
ENG,SW1Y5HS,1,1,-0.135191,51.505925,E00023935,E12000007,E33031082,SW1Y5
ENG,SW1Y5HU,1,0,-0.135987,51.505147,E00023935,E12000007,E33031062,SW1Y5
ENG,SW1Y5HX,1,1,-0.135987,51.505147,E00023935,E12000007,E33031062,SW1Y5
ENG,SW1Y5HY,1,1,-0.135987,51.505147,E00023935,E12000007,E33031062,SW1Y5
ENG,SW1Y5JG,1,0,-0.13612,51.506111,E00023935,E12000007,E33031055,SW1Y5
ENG,SW1Y5JQ,1,0,-0.135988,51.506172,E00023935,E12000007,E33031055,SW1Y5
ENG,SW1Y5LP,1,0,-0.135079,51.506553,E00023935,E12000007,E33031082,SW1Y5
ENG,SW1Y5LU,1,0,-0.133521,51.507043,E00023935,E12000007,E33031080,SW1Y5
ENG,SW1Y5NG,1,0,-0.132241,51.507679,E00023935,E12000007,E33031078,SW1Y5
ENG,SW1Y5NP,1,1,-0.133095,51.507151,E00023935,E12000007,E33031080,SW1Y5
ENG,SW1Y5NQ,1,0,-0.134167,51.506305,E00023935,E12000007,E33031082,SW1Y5
ENG,W1J 9HF,1,1,-0.135544,51.509294,E00023935,E12000007,E33031075,W1J 9
ENG,W1J 9HL,1,0,-0.135399,51.509319,E00023935,E12000007,E33031075,W1J 9
ENG,W1J 9HN,1,0,-0.134987,51.509519,E00023935,E12000007,E33031074,W1J 9
ENG,W1J 9HP,1,0,-0.13404,51.509774,E00023935,E12000007,E33031074,W1J 9
ENG,W1J 9HR,1,0,-0.13369,51.509876,E00023935,E12000007,E33031081,W1J 9
ENG,W1J 9HS,1,0,-0.133881,51.51014,E00023935,E12000007,E33031074,W1J 9
ENG,W1J 9HT,1,0,-0.134232,51.509734,E00023935,E12000007,E33031074,W1J 9
ENG,W1J 9HW,1,0,-0.134987,51.509519,E00023935,E12000007,E33031074,W1J 9
ENG,WC2R0QU,1,0,-0.125358,51.50888,E00023936,E12000007,E33031099,WC2R0
ENG,W1J 9BR,1,1,-0.141423,51.507166,E00023937,E12000007,E33031101,W1J 9
ENG,W1J 9BS,1,0,-0.141423,51.507166,E00023937,E12000007,E33031101,W1J 9
ENG,W1J 9BT,1,0,-0.141423,51.507166,E00023937,E12000007,E33031101,W1J 9
ENG,W1J 9DZ,1,0,-0.142478,51.50676,E00023937,E12000007,E33031108,W1J 9
ENG,W1J 9EA,1,0,-0.140748,51.507562,E00023937,E12000007,E33031104,W1J 9
ENG,W1J 9EB,1,0,-0.14098,51.507447,E00023937,E12000007,E33031101,W1J 9
ENG,W1J 9ED,1,0,-0.140101,51.507793,E00023937,E12000007,E33031102,W1J 9
ENG,W1J 9EE,1,0,-0.139984,51.507836,E00023937,E12000007,E33031102,W1J 9
ENG,W1J 9EF,1,0,-0.139896,51.507879,E00023937,E12000007,E33031102,W1J 9
ENG,W1J 9EG,1,0,-0.139784,51.507806,E00023937,E12000007,E33031114,W1J 9
ENG,W1J 9EH,1,0,-0.139635,51.507911,E00023937,E12000007,E33031114,W1J 9
ENG,W1J 9EJ,1,0,-0.139475,51.507954,E00023937,E12000007,E33031114,W1J 9
ENG,W1J 9EN,1,0,-0.139078,51.508145,E00023937,E12000007,E33031113,W1J 9
ENG,W1J 9EQ,1,0,-0.139765,51.507904,E00023937,E12000007,E33031102,W1J 9
ENG,W1J 9ER,1,0,-0.138889,51.508187,E00023937,E12000007,E33031113,W1J 9
ENG,W1J 9ES,1,0,-0.137841,51.50844,E00023937,E12000007,E33031107,W1J 9
ENG,W1J 9ET,1,0,-0.137563,51.508535,E00023937,E12000007,E33031107,W1J 9
ENG,W1J 9EU,1,0,-0.137565,51.508591,E00023937,E12000007,E33031107,W1J 9
ENG,W1J 9LE,1,1,-0.137972,51.508406,E00023937,E12000007,E33031109,W1J 9
ENG,W1J 9LN,1,1,-0.137443,51.508668,E00023937,E12000007,E33031107,W1J 9
ENG,SW1Y5EY,1,1,-0.136854,51.505439,E00023939,E12000007,E33031134,SW1Y5
ENG,SW1Y5EZ,1,1,-0.136854,51.505439,E00023939,E12000007,E33031134,SW1Y5
ENG,SW1Y5HD,1,1,-0.136534,51.505506,E00023939,E12000007,E33031134,SW1Y5
ENG,SW1Y5HZ,1,0,-0.137758,51.505525,E00023939,E12000007,E33031135,SW1Y5
ENG,SW1Y5JH,1,0,-0.13696,51.505748,E00023939,E12000007,E33031135,SW1Y5
ENG,SW1Y5JN,1,1,-0.13601,51.506334,E00023939,E12000007,E33031124,SW1Y5
ENG,W1J 9EY,1,0,-0.137295,51.508746,E00023939,E12000007,E33031131,W1J 9
ENG,W1J 9EZ,1,0,-0.13648,51.50894,E00023939,E12000007,E33031131,W1J 9
ENG,W1J 9HA,1,0,-0.136397,51.508968,E00023939,E12000007,E33031131,W1J 9
ENG,W1J 9HB,1,0,-0.136273,51.509081,E00023939,E12000007,E33031131,W1J 9
ENG,W1J 9HD,1,0,-0.136069,51.509141,E00023939,E12000007,E33031125,W1J 9
ENG,W1J 9HU,1,0,-0.136273,51.509081,E00023939,E12000007,E33031131,W1J 9
ENG,W1J 9LL,1,1,-0.136656,51.508871,E00023939,E12000007,E33031131,W1J 9
ENG,SW1A0AA,1,1,-0.124663,51.49984,E00023945,E12000007,E33031155,SW1A0
ENG,SW1A0PW,1,1,-0.124663,51.49984,E00023945,E12000007,E33031155,SW1A0
ENG,SW1A0RS,1,1,-0.124663,51.49984,E00023945,E12000007,E33031155,SW1A0
ENG,W1B 4AB,1,0,-0.137671,51.509777,E00024112,E12000007,E33031245,W1B 4
ENG,W1B 4DE,1,0,-0.13741,51.5092,E00024112,E12000007,E33031250,W1B 4
ENG,W1B 4DF,1,0,-0.137659,51.509373,E00024112,E12000007,E33031248,W1B 4
ENG,W1B 4DG,1,0,-0.137769,51.5095,E00024112,E12000007,E33031248,W1B 4
ENG,W1B 4DH,1,0,-0.137821,51.509636,E00024112,E12000007,E33031245,W1B 4
ENG,W1B 4DJ,1,0,-0.137877,51.509673,E00024112,E12000007,E33031245,W1B 4
ENG,W1B 4DN,1,0,-0.138034,51.509711,E00024112,E12000007,E33031245,W1B 4
ENG,W1B 4DQ,1,0,-0.138034,51.509711,E00024112,E12000007,E33031245,W1B 4
ENG,W1B 4DW,1,0,-0.138002,51.509801,E00024112,E12000007,E33031245,W1B 4
ENG,W1B 4DY,1,0,-0.135653,51.50979,E00024112,E12000007,E33031261,W1B 4
ENG,W1B 4DZ,1,0,-0.136263,51.509683,E00024112,E12000007,E33031253,W1B 4
ENG,W1B 4EA,1,0,-0.136263,51.509683,E00024112,E12000007,E33031253,W1B 4
ENG,W1B 4EB,1,0,-0.136263,51.509683,E00024112,E12000007,E33031253,W1B 4
ENG,W1B 4ED,1,0,-0.136648,51.509437,E00024112,E12000007,E33031253,W1B 4
ENG,W1B 4EE,1,0,-0.136536,51.509687,E00024112,E12000007,E33031253,W1B 4
ENG,W1B 4EF,1,0,-0.136666,51.50969,E00024112,E12000007,E33031253,W1B 4
ENG,W1B 4EG,1,0,-0.136666,51.50969,E00024112,E12000007,E33031253,W1B 4
ENG,W1B 4EN,1,0,-0.137458,51.509803,E00024112,E12000007,E33031248,W1B 4
ENG,W1B 4ES,1,0,-0.137641,51.509822,E00024112,E12000007,E33031248,W1B 4
ENG,W1B 4EZ,1,0,-0.137952,51.509962,E00024112,E12000007,E33031245,W1B 4
ENG,W1B 4HL,1,0,-0.138352,51.51004,E00024112,E12000007,E33031245,W1B 4
ENG,W1B 4RS,1,1,-0.137952,51.509962,E00024112,E12000007,E33031245,W1B 4
ENG,W1S 3DA,1,0,-0.137742,51.509104,E00024112,E12000007,E33031255,W1S 3
ENG,W1S 3DD,1,0,-0.137792,51.509285,E00024112,E12000007,E33031255,W1S 3
ENG,W1S 3DE,1,0,-0.137804,51.509357,E00024112,E12000007,E33031255,W1S 3
ENG,W1S 3DF,1,0,-0.137902,51.50943,E00024112,E12000007,E33031245,W1S 3
ENG,W1S 3DG,1,0,-0.137876,51.509349,E00024112,E12000007,E33031255,W1S 3
ENG,W1S 3DN,1,0,-0.138487,51.509916,E00024112,E12000007,E33031245,W1S 3
ENG,W1S 3DP,1,1,-0.137738,51.509203,E00024112,E12000007,E33031255,W1S 3
ENG,W1S 3DS,1,0,-0.138624,51.510089,E00024112,E12000007,E33031258,W1S 3
ENG,W1S 3DT,1,0,-0.138934,51.509905,E00024112,E12000007,E33031256,W1S 3
ENG,W1S 3DU,1,0,-0.139041,51.510105,E00024112,E12000007,E33031256,W1S 3
ENG,W1S 3DX,1,0,-0.138879,51.509842,E00024112,E12000007,E33031256,W1S 3
ENG,W1S 3DY,1,0,-0.138713,51.50976,E00024112,E12000007,E33031256,W1S 3
ENG,W1S 3DZ,1,0,-0.138699,51.509659,E00024112,E12000007,E33031256,W1S 3
ENG,W1S 3EB,1,0,-0.138648,51.509496,E00024112,E12000007,E33031256,W1S 3
ENG,W1S 3ED,1,0,-0.13855,51.509441,E00024112,E12000007,E33031254,W1S 3
ENG,W1S 3EG,1,0,-0.13855,51.509441,E00024112,E12000007,E33031254,W1S 3
ENG,W1S 3EH,1,0,-0.138271,51.509211,E00024112,E12000007,E33031255,W1S 3
ENG,W1S 3EJ,1,0,-0.139041,51.510105,E00024112,E12000007,E33031256,W1S 3
ENG,W1S 3EQ,1,0,-0.138426,51.509304,E00024112,E12000007,E33031254,W1S 3
ENG,W1S 3ER,1,0,-0.141009,51.50957,E00024112,E12000007,E33031257,W1S 3
ENG,W1S 3ET,1,0,-0.140115,51.509665,E00024112,E12000007,E33031249,W1S 3
ENG,W1S 3EU,1,0,-0.139664,51.510043,E00024112,E12000007,E33031249,W1S 3
ENG,W1S 3EY,1,0,-0.139551,51.510079,E00024112,E12000007,E33031249,W1S 3
ENG,W1S 3EZ,1,0,-0.137851,51.509351,E00024112,E12000007,E33031255,W1S 3
ENG,W1S 3HE,1,0,-0.139041,51.510105,E00024112,E12000007,E33031256,W1S 3
ENG,W1S 3HH,1,0,-0.139314,51.510136,E00024112,E12000007,E33031249,W1S 3
ENG,W1S 3HJ,1,0,-0.139289,51.510138,E00024112,E12000007,E33031249,W1S 3
ENG,W1S 3HN,1,0,-0.138624,51.510089,E00024112,E12000007,E33031258,W1S 3
ENG,W1J 6AB,1,1,-0.144711,51.5089,E00024113,E12000007,E33031294,W1J 6
